"Number One Girl",,,,"Glen Washington",237.19138,-7.485,161.961,"Number One Girl",,"5",1.0,"Number One Girl",
"Red Hot Chili Peppers",,,,"Red Hot Chili Peppers",203.96363,-5.735,110.875,"Buckle Down (2002 Digital Remaster)",,"0",1.0,"Red Hot Chili Peppers","alternative rock | funk rock | funk | rock | crossover | 10s | usa | 00s | 90s | 80s | metal | rap | funk metal | american | pop and chart"
"Message In A Box",,"London England",,"The Police",249.18159,-10.362,147.599,"De Do Do Do_ De Da Da Da",,"9",1.0,"Message In A Box","british | uk | rock | new wave | english | classic pop and rock | post-punk | england | alternative"
"Purple Haze",40.8079,"Harlem NY",-73.9454,"Cam'Ron",231.94077,-3.387,161.739,"Bubble Music",2004,"4",0.0,"Purple Haze","hip hop rnb and dance hall"
"Djekpa la you",,"BELGIUM",,"Dobet Gnahoré",251.79383,-12.378,108.153,"Evigne",2010,"2",1.0,"Djekpa la you",
"One Up",,"Kingston Jamaica",,"Cocoa Tea",243.17342,-8.081,110.706,"Getting Closer",1993,"11",0.0,"One Up",
"Best of 1991-2001 Hidden Harvest",53.41961,"Ireland",-8.24055,"Mary Black",245.73342,-8.997,120.172,"Flesh And Blood",1993,"7",1.0,"Best of 1991-2001 Hidden Harvest","irish folk | irish | folk"
"Atmospheric Dreams",,,,"David Tao",194.32444,-19.252,161.986,"Total Vision",,"2",1.0,"Atmospheric Dreams","taiwanese | hong kong | mandarin | chinese | production music"
"Big Moving Parts",64.55653,"NORWAY",12.66538,"Ashes to Ashes",235.2322,-8.892,164.972,"Bury Me",,"7",0.0,"Big Moving Parts",
"Close To The Edge",39.10644,"Cincinnati OH",-84.50469,"Blessid Union Of Souls",238.94159,-9.931,155.982,"Healing",,"7",1.0,"Close To The Edge",
"You And Me",42.31256,"Mass. - Boston",-71.08868,"Open Hand",187.76771,-6.09,144.002,"Tough Guy",2004,"0",1.0,"You And Me",
"Grateful Hearts",36.16778,"NASHVILLE Tennessee",-86.77836,"Kathy Troccoli with Aaron Jeoffrey",417.72363,-13.52,65.901,"I Remember/Great Is Thy Faithfulness",,"0",1.0,"Grateful Hearts",
"Good 2 Go",,"Kingston Jamaica",,"Elephant Man",233.58649,-7.473,80.521,"Head Gone/Wine Up Uh Self (Album Version)",2003,"6",1.0,"Good 2 Go","hip hop rnb and dance hall"
"Sittin' Here With Nothing",,,,"Big Mike Griffin",232.82893,-7.875,86.164,"The Last Thing I Need",,"5",1.0,"Sittin' Here With Nothing",
"Rescue Dawn",,,,"Klaus Badelt",203.15383,-12.939,119.831,"Dieter's Theme",2007,"5",1.0,"Rescue Dawn","german | soundtrack | german composer | european | composer | film composer"
"Corps à corps",54.31407,"United Kingdom",-2.23001,"Chatelaine",150.17751,-8.374,135.344,"Je me sens bien pasta fagioli",,"0",1.0,"Corps à corps",
"Needy Time",35.83073,"Tennessee",-85.97874,"David Evans",239.15057,-8.815,133.18,"Now Is A Needy Time",,"6",1.0,"Needy Time",
"Thrill Pistol / Wazbones",51.48126,"Cardiff Wales",-3.18067,"Tigertailz",309.18485,-6.334,134.056,"Thrill Pistol",2007,"2",1.0,"Thrill Pistol / Wazbones","wales | glam metal | british | metal"
"Peaches",51.50632,"London England",-0.12714,"Dub Pistols feat. Rodney P & Terry Hall",323.57832,-6.139,121.983,"Peaches (Fear of Theydon remix)",,"3",0.0,"Peaches","dance and electronica"
"Piédenés",,,,"Les Malpolis",156.02893,-7.943,169.333,"Les Psys",2003,"5",0.0,"Piédenés","french | toulouse"
"Walking Miracle",42.33168,"Detroit MI",-83.04792,"Vanessa Bell Armstrong",224.65261,-6.269,122.511,"Walking Miracle",,"5",0.0,"Walking Miracle",
"Seal Best Remixes 1991-2005",,"Paddington London England",,"Seal",828.05506,-6.223,128.45,"I'm Alive (BT & Sasha Mix)",2001,"2",1.0,"Seal Best Remixes 1991-2005","british | soul | pop | uk | english | pop and chart | r b | rnb"
"The Naked Dutch Painter And Other Songs",40.71455,"New York",-74.00712,"Stew",569.20771,-17.647,96.598,"The Drug Suite",2002,"3",1.0,"The Naked Dutch Painter And Other Songs",
"Vibes",18.11526,"Jamaica West Indies",-77.27348,"Heavy D",206.99383,-5.435,40.027,"Chasing Windmills",2008,"5",0.0,"Vibes",
"1st. Round Darft Pick",,,,"DJ Nasty",221.09995,-7.114,149.984,"Child Support",,"6",1.0,"1st. Round Darft Pick",
"Beenie Man - EP",,"Kingston Jamaica",,"Beenie Man",179.51302,-1.997,98.071,"Bad Man Story",,"6",1.0,"Beenie Man - EP","soul and reggae"
"Eleanor",,"Los Angeles CA",,"Low Millions",193.38404,-6.016,112.897,"Eleanor",2004,"5",1.0,"Eleanor",
"I Heard They Suck Live!",,"Berkeley CA",,"NOFX",135.52281,-6.6,191.063,"Linoleum (live)",,"1",0.0,"I Heard They Suck Live!","american | punk | usa | punk rock | américain | hardcore punk | ska punk | los angeles | skate punk | rock"
"Killer Blanks",,,,"Blanks77",121.02485,-9.652,148.264,"Final Solution",,"7",1.0,"Killer Blanks",
"Niagara",46.71067,"FR",1.71819,"Julien Clerc",207.20281,-12.682,193.426,"Rolo Le Baroudeur",1971,"1",0.0,"Niagara","french"
"Perfection R.I.P.",,,,"Pagan Wanderer Lu",131.44771,-9.771,108.829,"(eskomolto)",,"2",1.0,"Perfection R.I.P.",
"Genesis And Job",38.99792,"Colorado",-105.55096,"Don Francisco",266.52689,-15.175,98.8,"Job's Defiance",,"7",1.0,"Genesis And Job",
"Copacabana",,,,"Line Renaud",140.56444,-11.616,100.869,"Il N'Etait Pas Sentimental",,"4",1.0,"Copacabana",
"Hold On / Turn It Up",,"Florida",,"Devine and emilyPLAY",375.48363,-3.506,137.976,"Turn It Up",,"2",1.0,"Hold On / Turn It Up",
"Für Dich Immer Noch Fanta Sie",,"Germany",,"Die Fantastischen Vier",316.55138,-7.43,95.863,"Was wollen wir noch mehr?",2010,"10",1.0,"Für Dich Immer Noch Fanta Sie","german"
"Sirius Calling",41.88415,"CHICAGO Illinois",-87.63241,"Art Ensemble Of Chicago",384.54812,-15.73,183.94,"He Took A Cab To Neptune",2004,"4",0.0,"Sirius Calling",
"The Fabulous Thunderbirds",30.2676,"Austin TX",-97.74298,"The Fabulous Thunderbirds",154.53995,-6.923,118.02,"Let Me In",1979,"7",1.0,"The Fabulous Thunderbirds",
"The X-Factor (Side B)",,,,"DJ X-Change featuring DJ Omega",147.06893,-6.854,160.067,"At the Club",,"1",1.0,"The X-Factor (Side B)",
"The Best Of",56.65286,"Scotland",-3.99667,"Sandi Thom",183.35302,-8.688,210.253,"When Horsepower Meant What It Said",2006,"4",1.0,"The Best Of","uk | scottish | british | pop and chart"
"A Man And His Music  - El Inolvidable",18.46617,"San Juan Puerto Rico",-66.10665,"Tito Rodriguez",138.44853,-12.665,169.822,"El Tirabuzón",,"0",0.0,"A Man And His Music  - El Inolvidable",
"Bssst.....Tisincina!",,,,"Beogradski Sindikat",415.50322,-7.763,100.017,"Slatke male maloletnice",2002,"9",0.0,"Bssst.....Tisincina!",
"The Unforgettable Grandpa Jones",37.82245,"Niagra KY",-85.69091,"Grandpa Jones",158.27546,-11.446,114.546,"You Make Our Shack A Mansion",,"8",1.0,"The Unforgettable Grandpa Jones",
"Battleforge",,,,"Tilman Sillescu",123.24526,-10.844,120.381,"Escape From The Underrealm",2008,"3",0.0,"Battleforge",
"Backline Volume 61",,,,"Little Joe & The Thrillers",143.67302,-7.217,138.876,"Peanuts",,"5",0.0,"Backline Volume 61",
"...Somewhere More Familiar",,"Gainesville FL",,"Sister Hazel",235.65016,-6.322,142.893,"Concede",1997,"2",1.0,"...Somewhere More Familiar",
"Amazing",,"London England",,"George Michael",266.94485,-6.694,128.407,"Amazing",2004,"10",0.0,"Amazing","british | dance pop | blue-eyed soul | rock | rhythm and blues | pop | uk | english | pop rock | classic pop and rock"
"Tar Beach",53.79449,"Leeds",-1.54658,"John Sebastian",284.00281,-13.452,71.952,"Freezin' From The Inside Out",2001,"9",1.0,"Tar Beach","american | folk"
"Beauty Queen",46.8132,"Switzerland",8.22395,"Serpentine",248.08444,-5.927,97.536,"Boy & Girl (Feat. Fiona Daniel)",,"9",1.0,"Beauty Queen",
"Reggae Anthology - Joe Gibbs: Scorchers From The Early Years [1967-73]",,"Westmoreland Jamaica",,"Peter Tosh & Winston Scotland",328.4371,-13.002,143.85,"Maga Dog/ Skanky Dog (Album)",,"7",1.0,"Reggae Anthology - Joe Gibbs: Scorchers From The Early Years [1967-73]","reggae | rasta | jamaican"
"Nonstop",35.14968,"Memphis TN",-90.04892,"The Box Tops",142.36689,-11.669,93.773,"I Can Dig It",1968,"4",1.0,"Nonstop","classic pop and rock"
"Good Acoustics",,"Wisconsin",,"Firehouse",258.2722,-7.178,109.993,"Don't Treat Me Bad",1990,"3",1.0,"Good Acoustics",
"Petit Coeur Assassin",,,,"Lara",206.602,-11.017,125.1,"La Pieuvre",,"9",0.0,"Petit Coeur Assassin",
"Home Town Hero",34.05349,"Los Angeles California",-118.24532,"Home Town Hero",187.76771,-2.863,156.202,"Bleeds In Blue (Album Version)",2002,"1",1.0,"Home Town Hero",
"El Cazador",26.30116,"Edinburg TX",-98.1607,"Bobby Pulido",207.98649,-8.974,160.67,"Mi Corazón Y Mi Mente",1999,"2",1.0,"El Cazador",
"Buzz Buzz",,,,"Laurie Berkner",115.82649,-15.304,171.743,"I've Been Working on the Railroad",2001,"0",1.0,"Buzz Buzz",
"Live At The Suicide Club",,,,"Sonic Subjunkies",266.34404,-6.31,143.267,"Djungelstadt",1994,"1",1.0,"Live At The Suicide Club",
"The Galway Girl - The Best Of Sharon Shannon",,,,"Sharon Shannon",191.92118,-10.001,234.334,"Gaffo's Ball",2007,"3",1.0,"The Galway Girl - The Best Of Sharon Shannon","folk"
"Luna Rossa",,,,"Quadro Nuevo",133.98159,-9.498,123.006,"Nature Boy",2002,"9",1.0,"Luna Rossa",
"Test EP Vol 1",46.8132,"Switzerland",8.22395,"Mush",397.00853,-17.865,0.0,"Test 72",,"1",1.0,"Test EP Vol 1",
"The Great American Music Galaxy",,"Downey CA",,"Dave Alvin",255.89506,-10.455,89.21,"All Night Worker",,"5",1.0,"The Great American Music Galaxy",
"The King Is Dead",,"Vrsac",,"Hoods",81.6322,-6.103,158.016,"Coward",,"8",1.0,"The King Is Dead",
"Chronology",51.50632,"London / Ex-Manchester",-0.12714,"Buzzcocks",135.23546,-7.324,177.551,"No Reply (Demo)",2008,"6",0.0,"Chronology","uk | punk | england | manchester | english | classic pop and rock | british"
"Intégrale 81-91",48.85692,"Paris France",2.34121,"Jean-Jacques Goldman",434.49424,-10.787,150.407,"Entre Gris Clair Et Gris Foncé (Live)",,"7",1.0,"Intégrale 81-91","french"
"Country Style U.S.A. with Kitty Wells_ Johnnie & Jack_ Hawkshaw Hawkins_ Jean Shepard",39.74023,"WILMINGTON Delaware",-75.55084,"Hawkshaw Hawkins",71.1571,-9.902,117.696,"Intro / Stay All Night_ Stay A Little Longer",,"5",1.0,"Country Style U.S.A. with Kitty Wells_ Johnnie & Jack_ Hawkshaw Hawkins_ Jean Shepard",
"Transylvania 90210",34.16788,"Arizona",-111.9307,"Wednesday 13",275.48689,-3.545,130.683,"Haunt Me (Album Version)",,"7",0.0,"Transylvania 90210","horror punk | american"
"The Complete Classic Sides Remastered: Chicago 1926 Disc A",31.1689,"Couchman TX",-100.07715,"Blind Lemon Jefferson",178.38975,-24.106,100.329,"Long Lonesome Blues",1926,"1",1.0,"The Complete Classic Sides Remastered: Chicago 1926 Disc A","blues | american"
"Jhelli Beam",,,,"Busdriver",311.11791,-6.818,164.946,"Unsafe Sextet/Gilded Hearts of Booklovers",2009,"4",0.0,"Jhelli Beam","hip hop rnb and dance hall"
"Sandy Live 07",,,,"Sandy Lam",270.00118,-10.034,136.021,"Lonely Shooting Stars",,"2",1.0,"Sandy Live 07","mandarin | cantonese | cantopop | mandopop | hong kong | chinese"
"Jackson Lovers",,,,"Singing Melody",251.11465,-7.327,209.956,"Thriller (Album)",,"11",1.0,"Jackson Lovers",
"V",,"CANADA - Ontario",,"Vivian",192.44363,-4.919,177.972,"Slipping Away",,"9",1.0,"V",
"I Miss My Friend",,"Savannah TN",,"Darryl Worley",226.2722,-9.344,124.693,"Where You Think You're Goin'?",2002,"4",1.0,"I Miss My Friend",
"People of Peace",,,,"R. Carlos Nakai",230.37342,-27.755,99.933,"Cedar and Clay (World)",,"7",1.0,"People of Peace","folk"
"Phil Spector's Wall Of Sound Retrospective Phillies Sound 1961-1996",40.71455,"New York NY",-74.00712,"The Ronettes",182.83057,-6.172,106.671,"(The Best Part Of) Breakin' Up",1964,"2",1.0,"Phil Spector's Wall Of Sound Retrospective Phillies Sound 1961-1996","phil spector | american | pop | rock and indie"
"Flow",40.71455,"New York",-74.00712,"Richard Smith",277.002,-7.44,176.014,"Pastel",,"8",1.0,"Flow",
"Street Singer",46.97933,"Kamenetz-Podolsk Moldavia",28.39131,"Arthur Tracy",180.32281,-19.397,104.0,"Red Sails In The Sunset",1993,"7",1.0,"Street Singer",
"It's Dark And Hell Is Hot",,,,"DMX",230.50404,-8.668,95.752,"Look Thru My Eyes",1998,"10",0.0,"It's Dark And Hell Is Hot","performance name | american | hip-hop | hip hop rnb and dance hall"
"IRM",,,,"Charlotte Gainsbourg",154.95791,-8.005,120.148,"IRM",2009,"11",1.0,"IRM","french | british | english"
"Kalkofe liest Asmussen - Lachen ist gesund Vol.1",,,,"Oliver Kalkofe",549.3024,-14.165,258.677,"Kapitel 4",2008,"6",0.0,"Kalkofe liest Asmussen - Lachen ist gesund Vol.1","german | comedian"
"Fantasy",,,,"Candy Lo",202.57914,-8.374,124.019,"Qu Ni De Hun Li",2001,"3",1.0,"Fantasy","mandarin | cantonese | hong kong | chinese"
"Cocoon Crash",,,,"K's Choice",144.14322,-15.284,103.801,"20.000 Seconds",1998,"5",1.0,"Cocoon Crash",
"American Me 12",,"MOUNT PLEASANT South Carolina",,"C.L. Smooth",185.18159,-13.91,100.552,"Smoke In The Air (A Cappella)",2006,"8",1.0,"American Me 12",
"1997-2004 (Hits)",37.4876,"JP",139.83829,"The Mad Capsule Markets",161.01832,-4.279,170.94,"Loud Up!!",2004,"5",1.0,"1997-2004 (Hits)",
"Bring It On Rarities & Remixes",40.19033,"Ohio",-82.66947,"Goose",276.13995,-1.814,130.052,"Everybody",2006,"11",0.0,"Bring It On Rarities & Remixes",
"See Reverse Side For The Title",42.31256,"Boston MA",-71.08868,"Jim Kweskin_ The Jug Band",202.1873,-7.883,147.057,"Fishing Blues",,"11",0.0,"See Reverse Side For The Title",
"Shadow Zone",32.61436,"Alabama",-86.68073,"Static-X",185.10322,-3.261,144.017,"Control It (Album Version)",2003,"6",1.0,"Shadow Zone","industrial metal | american | metal | alternative metal"
"Joue Legrand & Becaud",,,,"Maurice Larcange",199.54893,-10.908,136.786,"Le Récit De Cassard",,"7",0.0,"Joue Legrand & Becaud",
"Wenn hier einer schießt_ dann bin ich das",,,,"ÄI-TIEM",166.03383,-13.277,140.084,"Auf die Fresse_ fertig_ los",,"11",1.0,"Wenn hier einer schießt_ dann bin ich das",
"3 Originals",39.37413,"Volos Greece",22.95775,"Vangelis",1280.88771,-15.357,88.341,"Heaven And Hell (Part II)",,"8",0.0,"3 Originals","greek | electronic | instrumental | soundtrack | new age | soundtrack composer | experimental | progressive new age | ambient | composer | classical | progressive rock | rock | film score | easy listening soundtracks and musicals"
"Programmed to Consume",,,,"Abysmal Dawn",261.43302,-6.405,126.428,"Programmed to Consume",2008,"8",1.0,"Programmed to Consume",
"Ultra-Lounge / On The Rocks With A Twist - Part 2",34.16788,"Arizona",-111.9307,"David Rose",292.80608,-13.176,109.059,"Wear Your Love Like Heaven / Workin' On A Groovy Thing (Medley) (1997 Digital Remaster)",,"0",0.0,"Ultra-Lounge / On The Rocks With A Twist - Part 2",
"Airport - The Motors Greatest Hits",,,,"The Motors",393.61261,-9.897,149.629,"Dancing The Night Away",1977,"4",1.0,"Airport - The Motors Greatest Hits",
"Lauluja rakkaudesta",,,,"Kaija Koo",192.23465,-13.012,115.671,"Viimeiset hitaat",1995,"0",1.0,"Lauluja rakkaudesta","finnish"
"Before we all implode",,,,"Monomonkey",222.30159,-5.128,155.906,"Where To Hide?",,"0",1.0,"Before we all implode",
"Solaris",52.05777,"Ipswich England",1.14378,"Photek",327.88853,-6.282,115.014,"Junk",2000,"8",0.0,"Solaris","jungle | uk | english | drum and bass | british"
"Set Free - The Definitive Edition",37.77916,"California - SF",-122.42005,"Constance Demby",259.36934,-8.273,85.155,"Javalon",1989,"6",1.0,"Set Free - The Definitive Edition","ambient"
"J-88",,"Detroit MI",,"Slum Village",152.86812,-5.216,89.957,"The Things You Do",,"11",0.0,"J-88",
"Rumba Del Barrio",40.99471,"Pennsylvania",-77.60454,"Luisito Rosario",302.602,-6.572,153.251,"1 - 800 - Quiereme - Remix",,"8",1.0,"Rumba Del Barrio",
"Message A L'Eglise",,,,"Konexion",405.78567,-4.491,91.008,"Apostasie",,"4",0.0,"Message A L'Eglise",
"Arrive",,"Illinois",,"Aram Shelton",540.52526,-9.479,113.031,"All Dressed Up",,"4",1.0,"Arrive",
"Songs of the marines",,,,"The Sun Harbor's Chorus-Documentary Recordings",110.94159,-15.81,124.393,"Marine's hymn",,"7",1.0,"Songs of the marines",
"Verdi: Don Carlo",,,,"Montserrat Caballé/Orchestra of the Royal Opera House_ Covent Garden/Carlo Maria Giulini",168.56771,-22.06,71.609,"Don Carlo (2000 Digital Remaster): Tu che le vanità (Elisabetta)",,"1",1.0,"Verdi: Don Carlo","spanish | european"
"Hotel",,"Philadelphia PA",,"Cassidy featuring R. Kelly",247.24853,-9.181,182.456,"Hotel",,"0",1.0,"Hotel",
"Simple Heart",35.472,"Oklahoma City OK",-97.52033,"John Michael Talbot",283.27138,-15.355,100.455,"I Will Hear (Psalm 85)",,"5",1.0,"Simple Heart",
"Move That Thing Vol 2",,"Memphis TN",,"Memphis Jug Band",184.52853,-27.737,94.853,"Spider's Nest Blues",2005,"3",0.0,"Move That Thing Vol 2",
"Where I Been",40.71455,"New York NY",-74.00712,"Doug MacLeod",359.52281,-13.443,169.797,"Angel In Hell",,"2",1.0,"Where I Been",
"Furious EP",,,,"Non Stop DJs",237.92281,-9.868,150.958,"Hoes & Discos",2004,"6",1.0,"Furious EP",
"Tour De France (2009 Digital Remaster)",,"D�orf Germany",,"Kraftwerk",236.2771,-13.971,140.042,"Tour De France Étape 3 (2009 Digital Remaster)",,"3",0.0,"Tour De France (2009 Digital Remaster)","german | electronic | synthpop | krautrock | classic pop and rock | electro | european | düsseldorf | techno | rock | industrial"
"Lost In The Translation",,,,"Jeff Scott Soto",281.70404,-8.061,105.837,"If This Is The End",2004,"0",0.0,"Lost In The Translation",
"Francis Albert Sinatra & Antonio Carlos Jobim",,,,"Frank Sinatra",166.05995,-18.197,107.597,"Quiet Nights Of Quiet Stars [Corcovado] [The Frank Sinatra Collection]",1967,"9",0.0,"Francis Albert Sinatra & Antonio Carlos Jobim",
"En Allemand - Das Beste Auf Deutsch",48.85692,"Paris France",2.34121,"Gall_ France",162.79465,-9.18,131.612,"Mein Herz kann man nicht kaufen",2006,"4",1.0,"En Allemand - Das Beste Auf Deutsch","french | eurovision | yé-yé | pop"
"The Promise Land",,,,"The Del McCoury Band",171.67628,-8.473,208.567,"It's Surprising What the Lord Can Do",2006,"11",1.0,"The Promise Land","folk"
"On Your Sleeve",40.79263,"Whitestone Queens NY",-73.80817,"Jesse Malin",165.40689,-6.393,139.009,"Harmony",2008,"1",1.0,"On Your Sleeve","rock and indie"
"K.A.L.I.",,,,"K.A.L.I.",216.29342,-10.477,96.037,"Climax ft St. Cyr",,"10",0.0,"K.A.L.I.",
"One Night In Madrid",,,,"Jeff Scott Soto",771.89179,-5.221,119.291,"Funky Medley",,"8",1.0,"One Night In Madrid",
"Carheart",52.88356,"UK - England - South East",-1.97406,"Virus",529.03138,-6.56,155.091,"Be Elevator",,"0",0.0,"Carheart","trance | christian"
"He Soittavat Humppaa",,,,"Solistiyhtye Suomi",164.98893,-9.4,134.48,"Yksinäisin",2002,"10",0.0,"He Soittavat Humppaa","finnish"
" Lazy Afternoon En Anglais",50.82607,"Sch�erg Germany",7.28021,"Marlene Dietrich",167.02649,-12.442,81.674,"A Guy What Takes His Time En Anglais",,"0",1.0," Lazy Afternoon En Anglais","german"
"This Is How It Goes",,,,"Goldfish",432.14322,-8.14,128.004,"This is How It Goes (Timmy Trumpet Remix)",,"0",1.0,"This Is How It Goes",
"Electric Angel",,,,"Fiona Sit",205.24363,-11.389,84.017,"She Hui Ge (Movie 2nd Song - Love Undercover 3)",,"0",1.0,"Electric Angel","cantonese | hong kong | pop | chinese"
"Maybelle's Blues",35.6139,"Jackson TN",-88.8194,"Big Maybelle",156.96934,-8.052,145.105,"New Kind Of Mambo",,"6",1.0,"Maybelle's Blues",
"Out And About With...",,,,"The Gone Jackals",220.83873,-14.87,119.526,"Is It Clean (Ethereal - Progressive)",,"4",1.0,"Out And About With...",
"World Jazz",,,,"Lara & Reyes",319.84281,-7.82,109.509,"Amor De Lejos",,"0",1.0,"World Jazz",
"Moon River/Swinging For You",-33.96243,"Port Elizabeth South Africa",25.62326,"Danny Williams",190.27546,-10.908,96.112,"I Talk To The Trees",,"7",1.0,"Moon River/Swinging For You","south african"
"Kaikkien aikojen parhaat -45 klassikkoa - Aattelepa ite",,,,"Jope Ruonansuu",150.7522,-5.062,124.985,"Aulis Gerlander",2004,"4",0.0,"Kaikkien aikojen parhaat -45 klassikkoa - Aattelepa ite","finnish"
"An Intimate Christmas",31.1689,"Texas",-100.07715,"Danny Wright",238.91546,-19.97,182.589,"So Still (Album Version)",,"0",1.0,"An Intimate Christmas",
"Green Mind [Digital Version] [with Bonus Tracks]",,"Amherst MA",,"Dinosaur Jr",298.57914,-5.899,135.314,"Green Mind",1991,"4",1.0,"Green Mind [Digital Version] [with Bonus Tracks]","rock and indie"
"Big Band Favourites Vol 3",,,,"Alvino Rey And His Orchestra",156.05506,-11.956,165.142,"Steel Guitar Rag",2005,"2",1.0,"Big Band Favourites Vol 3",
"Aloha",,,,"The King Sisters",176.03873,-25.452,73.581,"Beyond The Reef",,"0",1.0,"Aloha",
"Then Came You",,,,"Boogie Pimps",333.89669,-7.269,85.325,"Then Came You",2007,"11",0.0,"Then Came You","pop and chart"
"Ghettotech For Slow People",38.62774,"St. Louis MO",-90.19951,"Disco D",235.07546,-8.253,135.426,"6 A.M. Funk",,"7",1.0,"Ghettotech For Slow People",
"When Disaster Strikes",,"East Flatbush Brooklyn NY",,"Busta Rhymes",206.34077,-7.399,169.951,"The Whole World Looking At Me (Explicit LP Version)",,"11",1.0,"When Disaster Strikes","hip hop rnb and dance hall | hip hop"
"Slania",,"Switzerland",,"Eluveitie",259.02975,-2.731,94.996,"Primordial Breath",2008,"11",0.0,"Slania","folk metal | swiss | melodic death metal | celtic metal | gaulish lyrics | metal"
"Kicks",,"San Francisco CA",,"Flamin' Groovies",207.28118,-10.179,94.15,"Call Me Lightning",,"1",1.0,"Kicks","rock and indie"
"Harmony: American Songs Of Faith",40.14323,"New Jersey",-74.72671,"The American Boychoir",241.8673,-22.965,103.027,"Walk In The Light",,"3",1.0,"Harmony: American Songs Of Faith",
"Tender Buttons",52.47859,"Birmingham England",-1.9086,"Broadcast",237.00853,-9.664,85.744,"Michael A Grammar",2005,"7",1.0,"Tender Buttons","birmingham | uk | british | english | warp | classic pop and rock"
"Sinch",40.99471,"Pennsylvania",-77.60454,"Sinch",232.202,-5.551,131.915,"The Arctic Ocean (Album Version)",2002,"9",0.0,"Sinch",
"Doctor's Advocate",,,,"The Game",260.10077,-4.595,169.672,"Scream On Em",,"9",1.0,"Doctor's Advocate",
"Josh White Vol. 2 1933-1935",36.06899,"Greensboro NC",-79.7947,"Josh White",181.39383,-17.148,88.313,"New D.B.A. Blues",,"10",1.0,"Josh White Vol. 2 1933-1935","erroll garner | folk"
"Free the Hard Way",,,,"The Insects",226.40281,-7.332,90.217,"Winds of Change",,"0",1.0,"Free the Hard Way",
"Tierra De Hevia",,,,"Hevia",258.89914,-5.811,124.998,"Tirador (Carlos Jean Remix)",2005,"3",1.0,"Tierra De Hevia",
"Diamond Master Series - Mike Bloomfield",,,,"Mike Bloomfield",153.91302,-27.749,104.53,"One Of These Days",,"7",1.0,"Diamond Master Series - Mike Bloomfield",
"Slipknot 10th Anniversary Edition",41.58979,"Des Moines Iowa",-93.61566,"Slipknot",154.27873,-4.035,178.427,"Wait And Bleed [Demo]",,"7",1.0,"Slipknot 10th Anniversary Edition","punk | usa | connecticut | new haven"
"New Musette",43.57607,"Le Cannet France",7.01815,"Richard Galliano",549.38077,-16.8,124.798,"Des voiliers (Sur un poème de Claude Nougaro)",,"9",0.0,"New Musette",
"Lost & Lonely Blues Vol 1",,"Greenwood MS",,"Furry Lewis",166.94812,-18.712,146.422,"Rock Island Blues",,"9",0.0,"Lost & Lonely Blues Vol 1",
"B-Sides & Rarities",,"Sacramento CA",,"Deftones",334.75873,-6.893,166.03,"No Ordinary Love (Remastered LP Version)",2005,"11",0.0,"B-Sides & Rarities","alternative metal | american | metal | experimental rock | rock and indie | alternative rock | nu metal | américain | usa | new metal | rock"
"Messiaen : Edition",45.60718,"Montbrison France",4.06212,"Pierre Boulez",530.70322,-16.958,152.986,"Messiaen : Et exspecto resurrectionem mortuorum : IV Ils ressusciteront_ glorieux_ avec un nom nouveau",,"8",0.0,"Messiaen : Edition","classical"
"Anthology 1977-2007",,"California - LA",,"Stephen Pearcy",216.63302,-2.456,130.28,"Freak",2002,"6",1.0,"Anthology 1977-2007",
"Mi Padre Querido",,,,"Los Originales De San Juan",196.93669,-7.445,229.221,"Con La Misma Tijera",,"0",1.0,"Mi Padre Querido",
"Disconnection Notice",,"Miami Florida",,"Goldfinger",174.31465,-6.119,86.778,"Ocean Size (Album Version)",,"5",0.0,"Disconnection Notice",
"Big Damn Nation",,,,"The Reverend Peyton's Big Damn Band",179.46077,-6.988,118.167,"My Old Man Boogie",2006,"0",1.0,"Big Damn Nation",
"Feelings Gone (feat. Sam Sparro)",,"London England",,"Basement Jaxx",521.79546,-4.523,197.011,"Feelings Gone (feat. Sam Sparro) (Joachim Garraud Remix)",,"3",0.0,"Feelings Gone (feat. Sam Sparro)","british | dance | electronic | uk | 10s | 00s | english | 90s | house | uk garage | dance and electronica"
"The Art of Analog Diversion",24.55439,"key west florida",-81.80045,"Stargarden",423.70567,-19.877,131.85,"Trybal",2004,"9",0.0,"The Art of Analog Diversion",
"Southern Comfort",,"Friars Point MS",,"Conway Twitty",175.51628,-12.813,106.407,"Slow Hand (LP Version)",,"2",0.0,"Southern Comfort",
"Gangsta For Life: The Symphony Of David Brooks",,,,"Mavado",255.16363,-5.318,135.733,"Sadness",2007,"7",0.0,"Gangsta For Life: The Symphony Of David Brooks","hip hop rnb and dance hall"
"New Recruits",,,,"Birdapres",234.57914,-7.459,150.087,"None Missing",,"4",0.0,"New Recruits",
"Night Shift Blues",32.46292,"Columbus GA",-84.98763,"Ma Rainey",179.61751,-16.358,85.506,"Night Time Blues",2005,"10",1.0,"Night Shift Blues",
"Rotterdam EP",,,,"Mister Ries",180.13995,-14.365,160.006,"Fuck You",,"11",1.0,"Rotterdam EP",
"The Crazy World Of Arthur Brown",,"Whitby Yorkshire England",,"Arthur Brown",297.03791,-11.547,71.077,"Time / Confusion",1968,"0",0.0,"The Crazy World Of Arthur Brown","uk | british | english | classic pop and rock"
"For A Few Dollars More",,,,"Controlled Dissonance",424.85506,-20.105,0.0,"All Purpose Experiment",,"8",1.0,"For A Few Dollars More",
